Año;Departamento;Municipio;grupo_etario;sexo;cantidad
2020;QUICHE;JOYABAJ;<1m;F;2
2020;QUICHE;SAN ANDRÉS SAJCABAJÁ;<1m;F;1
2020;QUICHE;SAN ANTONIO ILOTENANGO;<1m;F;1
2020;QUICHE;ZACUALPA;<1m;F;1
2020;SACATEPEQUEZ;JOCOTENANGO;<1m;F;1
2020;SAN MARCOS;AYUTLA;<1m;F;1
2020;SAN MARCOS;CATARINA;<1m;F;1
2020;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;<1m;F;1
2020;SAN MARCOS;SAN CRISTÓBAL CUCHO;<1m;F;1
2020;SAN MARCOS;TEJUTLA;<1m;F;1
2020;SANTA ROSA;CASILLAS;<1m;F;3
2020;SANTA ROSA;CHIQUIMULILLA;<1m;F;1
2020;SANTA ROSA;CUILAPA;<1m;F;3
2020;SOLOLA;SANTA MARÍA VISITACIÓN;<1m;F;1
2020;SOLOLA;SOLOLÁ;<1m;F;1
2020;SUCHITEPEQUEZ;SAN FRANCISCO ZAPOTITLÁN;<1m;F;1
2020;SUCHITEPEQUEZ;SANTA BÁRBARA;<1m;F;3
2020;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;<1m;F;17
2020;TOTONICAPAN;SAN FRANCISCO EL ALTO;<1m;F;1
2020;TOTONICAPAN;SANTA LUCÍA LA REFORMA;<1m;F;1
2020;TOTONICAPAN;TOTONICAPÁN;<1m;F;1
2021;ALTA VERAPAZ;CAHABÓN;<1m;F;1
2021;ALTA VERAPAZ;COBÁN;<1m;F;4
2021;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;<1m;F;1
2021;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;<1m;F;1
2021;BAJA VERAPAZ;CUBULCO;<1m;F;3
2021;BAJA VERAPAZ;SALAMÁ;<1m;F;1
2021;BAJA VERAPAZ;SAN JERÓNIMO;<1m;F;1
2021;CHIMALTENANGO;CHIMALTENANGO;<1m;F;6
2021;CHIMALTENANGO;EL TEJAR;<1m;F;4
2021;CHIMALTENANGO;SAN ANDRÉS ITZAPA;<1m;F;2
2021;CHIMALTENANGO;SAN JUAN COMALAPA;<1m;F;1
2021;CHIMALTENANGO;SANTA CRUZ BALANYÁ;<1m;F;5
2021;CHIMALTENANGO;TECPÁN GUATEMALA;<1m;F;5
2021;EL PETEN;LA LIBERTAD;<1m;F;2
2021;EL PETEN;LAS CRUCES;<1m;F;1
2021;EL PETEN;SAYAXCHÉ;<1m;F;4
2021;ESCUINTLA;ESCUINTLA;<1m;F;1
2021;GUATEMALA;CHINAUTLA;<1m;F;6
2021;GUATEMALA;FRAIJANES;<1m;F;3
2021;GUATEMALA;GUATEMALA;<1m;F;11
2021;GUATEMALA;MIXCO;<1m;F;6
2021;GUATEMALA;SAN JOSÉ PINULA;<1m;F;2
2021;GUATEMALA;SAN JUAN SACATEPÉQUEZ;<1m;F;1
2021;GUATEMALA;VILLA CANALES;<1m;F;1
2021;GUATEMALA;VILLA NUEVA;<1m;F;3
2021;HUEHUETENANGO;AGUACATÁN;<1m;F;55
2021;HUEHUETENANGO;BARILLAS;<1m;F;4
2021;HUEHUETENANGO;COLOTENANGO;<1m;F;10
2021;HUEHUETENANGO;CONCEPCIÓN HUISTA;<1m;F;1
2021;HUEHUETENANGO;CUILCO;<1m;F;1
2021;HUEHUETENANGO;HUEHUETENANGO;<1m;F;1
2021;HUEHUETENANGO;JACALTENANGO;<1m;F;5
2021;HUEHUETENANGO;LA LIBERTAD;<1m;F;1
2021;HUEHUETENANGO;SAN JUAN IXCOY;<1m;F;1
2021;HUEHUETENANGO;SAN MIGUEL ACATÁN;<1m;F;1
2021;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;<1m;F;99
2021;HUEHUETENANGO;SAN RAFAEL PETZAL;<1m;F;1
2021;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;<1m;F;1
2021;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;<1m;F;9
2021;HUEHUETENANGO;SANTA EULALIA;<1m;F;1
2021;IZABAL;LOS AMATES;<1m;F;1
2021;IZABAL;MORALES;<1m;F;2
2021;JALAPA;JALAPA;<1m;F;4
2021;JALAPA;SAN PEDRO PINULA;<1m;F;1
2021;JUTIAPA;CONGUACO;<1m;F;1
2021;JUTIAPA;JUTIAPA;<1m;F;2
2021;QUETZALTENANGO;ALMOLONGA;<1m;F;1
2021;QUETZALTENANGO;CABRICÁN;<1m;F;14
2021;QUETZALTENANGO;CAJOLÁ;<1m;F;10
2021;QUETZALTENANGO;CANTEL;<1m;F;2
2021;QUETZALTENANGO;COATEPEQUE;<1m;F;1
2021;QUETZALTENANGO;GÉNOVA;<1m;F;1
2021;QUETZALTENANGO;OLINTEPEQUE;<1m;F;1
2021;QUETZALTENANGO;QUETZALTENANGO;<1m;F;2
2021;QUETZALTENANGO;SALCAJÁ;<1m;F;2
2021;QUETZALTENANGO;SAN JUAN OSTUNCALCO;<1m;F;5
2021;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;<1m;F;5
2021;QUETZALTENANGO;ZUNIL;<1m;F;2
2021;QUICHE;IXCÁN;<1m;F;3
2021;QUICHE;JOYABAJ;<1m;F;4
2021;QUICHE;NEBAJ;<1m;F;2
2021;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;<1m;F;1
2021;QUICHE;SAN JUAN COTZAL;<1m;F;1
2021;QUICHE;ZACUALPA;<1m;F;1
2021;RETALHULEU;RETALHULEU;<1m;F;1
2021;RETALHULEU;SAN ANDRÉS VILLA SECA;<1m;F;1
2021;SACATEPEQUEZ;ALOTENANGO;<1m;F;1
2021;SACATEPEQUEZ;JOCOTENANGO;<1m;F;1
2021;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;<1m;F;1
2021;SACATEPEQUEZ;SUMPANGO;<1m;F;1
2021;SAN MARCOS;AYUTLA;<1m;F;1
2021;SAN MARCOS;CATARINA;<1m;F;1
2021;SAN MARCOS;EL QUETZAL;<1m;F;1
2021;SAN MARCOS;MALACATÁN;<1m;F;6
2021;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;<1m;F;3
2021;SANTA ROSA;BARBERENA;<1m;F;2
2021;SANTA ROSA;CUILAPA;<1m;F;3
2021;SANTA ROSA;GUAZACAPÁN;<1m;F;2
2021;SANTA ROSA;SANTA CRUZ NARANJO;<1m;F;3
2021;SANTA ROSA;TAXISCO;<1m;F;1
2021;SOLOLA;SOLOLÁ;<1m;F;2
2021;SUCHITEPEQUEZ;SAN BERNARDINO;<1m;F;1
2021;SUCHITEPEQUEZ;SANTA BÁRBARA;<1m;F;1
2021;TOTONICAPAN;MOMOSTENANGO;<1m;F;1
2021;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;<1m;F;7
2021;TOTONICAPAN;TOTONICAPÁN;<1m;F;2
2022;ALTA VERAPAZ;CAHABÓN;<1m;F;1
2022;ALTA VERAPAZ;CHISEC;<1m;F;1
2022;ALTA VERAPAZ;COBÁN;<1m;F;1
2022;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;<1m;F;1
2022;ALTA VERAPAZ;SAN PEDRO CARCHÁ;<1m;F;2
2022;ALTA VERAPAZ;SENAHÚ;<1m;F;2
2022;CHIMALTENANGO;CHIMALTENANGO;<1m;F;6
2022;CHIMALTENANGO;EL TEJAR;<1m;F;1
2022;CHIMALTENANGO;PATZÚN;<1m;F;1
2022;CHIMALTENANGO;SAN ANDRÉS ITZAPA;<1m;F;2
2022;CHIMALTENANGO;SANTA APOLONIA;<1m;F;1
2022;CHIMALTENANGO;SANTA CRUZ BALANYÁ;<1m;F;7
2022;CHIMALTENANGO;TECPÁN GUATEMALA;<1m;F;9
2022;CHIQUIMULA;CAMOTÁN;<1m;F;2
2022;CHIQUIMULA;CHIQUIMULA;<1m;F;5
2022;CHIQUIMULA;OLOPA;<1m;F;1
2022;CHIQUIMULA;QUETZALTEPEQUE;<1m;F;2
2022;EL PETEN;LA LIBERTAD;<1m;F;25
2022;EL PETEN;LAS CRUCES;<1m;F;5
2022;EL PETEN;POPTÚN;<1m;F;1
2022;EL PETEN;SAN ANDRÉS;<1m;F;1
2022;EL PETEN;SAYAXCHÉ;<1m;F;20
2022;ESCUINTLA;ESCUINTLA;<1m;F;1
2022;ESCUINTLA;MASAGUA;<1m;F;3
2022;ESCUINTLA;SIQUINALÁ;<1m;F;1
2022;GUATEMALA;AMATITLÁN;<1m;F;1
2022;GUATEMALA;CHINAUTLA;<1m;F;1
2022;GUATEMALA;FRAIJANES;<1m;F;2
2022;GUATEMALA;GUATEMALA;<1m;F;13
2022;GUATEMALA;MIXCO;<1m;F;22
2022;GUATEMALA;PALENCIA;<1m;F;1
2022;GUATEMALA;SAN JOSÉ PINULA;<1m;F;3
2022;GUATEMALA;SAN JUAN SACATEPÉQUEZ;<1m;F;3
2022;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;<1m;F;2
2022;GUATEMALA;VILLA CANALES;<1m;F;7
2022;HUEHUETENANGO;AGUACATÁN;<1m;F;54
2022;HUEHUETENANGO;BARILLAS;<1m;F;1
2022;HUEHUETENANGO;COLOTENANGO;<1m;F;4
2022;HUEHUETENANGO;HUEHUETENANGO;<1m;F;7
2022;HUEHUETENANGO;JACALTENANGO;<1m;F;1
2022;HUEHUETENANGO;LA DEMOCRACIA;<1m;F;2
2022;HUEHUETENANGO;NENTÓN;<1m;F;1
2022;HUEHUETENANGO;SAN ANTONIO HUISTA;<1m;F;2
2022;HUEHUETENANGO;SAN PEDRO NECTA;<1m;F;2
2022;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;<1m;F;54
2022;HUEHUETENANGO;SAN SEBASTIÁN COATÁN;<1m;F;1
2022;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;<1m;F;9
2022;IZABAL;LIVINGSTON;<1m;F;1
2022;IZABAL;MORALES;<1m;F;2
2022;JALAPA;JALAPA;<1m;F;11
2022;JALAPA;SAN PEDRO PINULA;<1m;F;1
2022;JUTIAPA;EL PROGRESO;<1m;F;2
2022;JUTIAPA;JUTIAPA;<1m;F;4
2022;QUETZALTENANGO;CABRICÁN;<1m;F;26
2022;QUETZALTENANGO;CAJOLÁ;<1m;F;10
2022;QUETZALTENANGO;CANTEL;<1m;F;3
2022;QUETZALTENANGO;COATEPEQUE;<1m;F;1
2022;QUETZALTENANGO;EL PALMAR;<1m;F;4
2022;QUETZALTENANGO;QUETZALTENANGO;<1m;F;5
2022;QUETZALTENANGO;SAN JUAN OSTUNCALCO;<1m;F;7
2022;QUETZALTENANGO;SAN MARTÍN SACATEPÉQUEZ;<1m;F;1
2022;QUETZALTENANGO;ZUNIL;<1m;F;1
2022;QUICHE;CHICHÉ;<1m;F;1
2022;QUICHE;CHICHICASTENANGO;<1m;F;1
2022;QUICHE;IXCÁN;<1m;F;2
2022;QUICHE;SAN ANTONIO ILOTENANGO;<1m;F;1
2022;QUICHE;SAN BARTOLOMÉ JOCOTENANGO;<1m;F;1
2022;QUICHE;SAN MIGUEL USPANTÁN;<1m;F;2
2022;QUICHE;ZACUALPA;<1m;F;1
2022;RETALHULEU;SAN ANDRÉS VILLA SECA;<1m;F;1
2022;RETALHULEU;SANTA CRUZ MULÚA;<1m;F;1
2022;SACATEPEQUEZ;ALOTENANGO;<1m;F;2
2022;SACATEPEQUEZ;ANTIGUA GUATEMALA;<1m;F;78
2022;SACATEPEQUEZ;CIUDAD VIEJA;<1m;F;2
2022;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;<1m;F;1
2022;SAN MARCOS;ESQUIPULAS PALO GORDO;<1m;F;1
2022;SAN MARCOS;MALACATÁN;<1m;F;8
2022;SAN MARCOS;PAJAPITA;<1m;F;2
2022;SANTA ROSA;BARBERENA;<1m;F;4
2022;SANTA ROSA;CUILAPA;<1m;F;7
2022;SANTA ROSA;GUAZACAPÁN;<1m;F;2
2022;SANTA ROSA;SANTA ROSA DE LIMA;<1m;F;1
2022;SOLOLA;SANTA CATARINA IXTAHUACÁN;<1m;F;1
2022;SOLOLA;SANTA CLARA LA LAGUNA;<1m;F;1
2022;SOLOLA;SANTA LUCÍA UTATLÁN;<1m;F;1
2022;SUCHITEPEQUEZ;PATULUL;<1m;F;1
2022;SUCHITEPEQUEZ;SANTA BÁRBARA;<1m;F;3
2022;TOTONICAPAN;SAN BARTOLO;<1m;F;2
2022;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;<1m;F;11
2022;TOTONICAPAN;TOTONICAPÁN;<1m;F;2
2023;ALTA VERAPAZ;CAHABÓN;<1m;F;1
2023;ALTA VERAPAZ;CHISEC;<1m;F;1
2023;ALTA VERAPAZ;COBÁN;<1m;F;4
2023;ALTA VERAPAZ;SAN PEDRO CARCHÁ;<1m;F;1
2023;ALTA VERAPAZ;TUCURÚ;<1m;F;1
2023;BAJA VERAPAZ;SALAMÁ;<1m;F;2
2023;CHIMALTENANGO;CHIMALTENANGO;<1m;F;24
2023;CHIMALTENANGO;EL TEJAR;<1m;F;1
2023;CHIMALTENANGO;SAN ANDRÉS ITZAPA;<1m;F;3
2023;CHIMALTENANGO;SAN JUAN COMALAPA;<1m;F;1
2023;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;<1m;F;1
2023;CHIMALTENANGO;SANTA CRUZ BALANYÁ;<1m;F;2
2023;CHIMALTENANGO;TECPÁN GUATEMALA;<1m;F;75
2023;CHIQUIMULA;CHIQUIMULA;<1m;F;2
2023;CHIQUIMULA;ESQUIPULAS;<1m;F;3
2023;CHIQUIMULA;OLOPA;<1m;F;1
2023;EL PETEN;LA LIBERTAD;<1m;F;16
2023;EL PETEN;LAS CRUCES;<1m;F;31
2023;EL PETEN;SAN BENITO;<1m;F;1
2023;EL PETEN;SAYAXCHÉ;<1m;F;60
2023;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;<1m;F;2
2023;ESCUINTLA;ESCUINTLA;<1m;F;13
2023;ESCUINTLA;PALÍN;<1m;F;1
2023;ESCUINTLA;SIQUINALÁ;<1m;F;2
2023;GUATEMALA;AMATITLÁN;<1m;F;2
2023;GUATEMALA;FRAIJANES;<1m;F;2
2023;GUATEMALA;GUATEMALA;<1m;F;9
2023;GUATEMALA;MIXCO;<1m;F;14
2023;GUATEMALA;SAN JOSÉ PINULA;<1m;F;33
2023;GUATEMALA;SAN JUAN SACATEPÉQUEZ;<1m;F;3
2023;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;<1m;F;1
2023;GUATEMALA;SAN RAYMUNDO;<1m;F;1
2023;GUATEMALA;VILLA NUEVA;<1m;F;1
2023;HUEHUETENANGO;AGUACATÁN;<1m;F;65
2023;HUEHUETENANGO;BARILLAS;<1m;F;3
2023;HUEHUETENANGO;CHIANTLA;<1m;F;1
2023;HUEHUETENANGO;CONCEPCIÓN HUISTA;<1m;F;1
2023;HUEHUETENANGO;CUILCO;<1m;F;2
2023;HUEHUETENANGO;HUEHUETENANGO;<1m;F;5
2023;HUEHUETENANGO;JACALTENANGO;<1m;F;1
2023;HUEHUETENANGO;LA LIBERTAD;<1m;F;2
2023;HUEHUETENANGO;NENTÓN;<1m;F;1
2023;HUEHUETENANGO;SAN ANTONIO HUISTA;<1m;F;2
2023;HUEHUETENANGO;SAN JUAN IXCOY;<1m;F;1
2023;HUEHUETENANGO;SAN PEDRO NECTA;<1m;F;2
2023;HUEHUETENANGO;SAN PEDRO SOLOMA;<1m;F;2
2023;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;<1m;F;46
2023;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;<1m;F;7
2023;HUEHUETENANGO;SANTA EULALIA;<1m;F;1
2023;IZABAL;EL ESTOR;<1m;F;2
2023;IZABAL;LOS AMATES;<1m;F;1
2023;IZABAL;MORALES;<1m;F;4
2023;JALAPA;JALAPA;<1m;F;10
2023;JALAPA;SAN CARLOS ALZATATE;<1m;F;1
2023;JALAPA;SAN PEDRO PINULA;<1m;F;1
2023;JUTIAPA;COMAPA;<1m;F;1
2023;JUTIAPA;JUTIAPA;<1m;F;5
2023;QUETZALTENANGO;CABRICÁN;<1m;F;10
2023;QUETZALTENANGO;CAJOLÁ;<1m;F;22
2023;QUETZALTENANGO;CANTEL;<1m;F;4
2023;QUETZALTENANGO;COATEPEQUE;<1m;F;3
2023;QUETZALTENANGO;EL PALMAR;<1m;F;2
2023;QUETZALTENANGO;HUITÁN;<1m;F;1
2023;QUETZALTENANGO;OLINTEPEQUE;<1m;F;3
2023;QUETZALTENANGO;QUETZALTENANGO;<1m;F;1
2023;QUETZALTENANGO;SAN JUAN OSTUNCALCO;<1m;F;6
2023;QUETZALTENANGO;SAN MATEO;<1m;F;1
2023;QUETZALTENANGO;ZUNIL;<1m;F;3
2023;QUICHE;CHICHICASTENANGO;<1m;F;1
2023;QUICHE;IXCÁN;<1m;F;2
2023;QUICHE;NEBAJ;<1m;F;3
2023;QUICHE;SAN ANTONIO ILOTENANGO;<1m;F;1
2023;QUICHE;SAN JUAN COTZAL;<1m;F;1
2023;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;<1m;F;1
2023;SACATEPEQUEZ;ALOTENANGO;<1m;F;1
2023;SACATEPEQUEZ;ANTIGUA GUATEMALA;<1m;F;52
2023;SACATEPEQUEZ;CIUDAD VIEJA;<1m;F;5
2023;SACATEPEQUEZ;PASTORES;<1m;F;4
2023;SACATEPEQUEZ;SAN ANTONIO AGUAS CALIENTES;<1m;F;3
2023;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;<1m;F;1
2023;SACATEPEQUEZ;SANTO DOMINGO XENACOJ;<1m;F;2
2023;SACATEPEQUEZ;SUMPANGO;<1m;F;2
2023;SAN MARCOS;EL QUETZAL;<1m;F;1
2023;SAN MARCOS;MALACATÁN;<1m;F;12
2023;SAN MARCOS;OCÓS;<1m;F;1
2023;SANTA ROSA;BARBERENA;<1m;F;7
2023;SANTA ROSA;CHIQUIMULILLA;<1m;F;1
2023;SANTA ROSA;NUEVA SANTA ROSA;<1m;F;1
2023;SANTA ROSA;SAN JUAN TECUACO;<1m;F;1
2023;SOLOLA;SANTA CATARINA PALOPÓ;<1m;F;1
2023;SOLOLA;SOLOLÁ;<1m;F;2
2023;SUCHITEPEQUEZ;RÍO BRAVO;<1m;F;1
2023;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;<1m;F;4
2023;SUCHITEPEQUEZ;SAN BERNARDINO;<1m;F;1
2023;SUCHITEPEQUEZ;SANTA BÁRBARA;<1m;F;4
2023;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;<1m;F;11
2023;TOTONICAPAN;SAN FRANCISCO EL ALTO;<1m;F;1
2023;TOTONICAPAN;TOTONICAPÁN;<1m;F;3
2024;ALTA VERAPAZ;CHAHAL;<1m;F;1
2024;ALTA VERAPAZ;COBÁN;<1m;F;1
2024;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;<1m;F;3
2024;ALTA VERAPAZ;LA TINTA;<1m;F;1
2024;ALTA VERAPAZ;PANZOS;<1m;F;1
2024;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;<1m;F;3
2024;ALTA VERAPAZ;SAN JUAN CHAMELCO;<1m;F;2
2024;ALTA VERAPAZ;SENAHÚ;<1m;F;1
2024;ALTA VERAPAZ;TAMAHÚ;<1m;F;1
2024;ALTA VERAPAZ;TUCURÚ;<1m;F;1
2024;CHIMALTENANGO;CHIMALTENANGO;<1m;F;9
2024;CHIMALTENANGO;SAN ANDRÉS ITZAPA;<1m;F;1
2024;CHIMALTENANGO;SANTA CRUZ BALANYÁ;<1m;F;6
2024;CHIMALTENANGO;TECPÁN GUATEMALA;<1m;F;41
2024;CHIQUIMULA;CAMOTÁN;<1m;F;3
2024;CHIQUIMULA;CHIQUIMULA;<1m;F;3
2024;CHIQUIMULA;ESQUIPULAS;<1m;F;2
2024;CHIQUIMULA;QUETZALTEPEQUE;<1m;F;1
2024;CHIQUIMULA;SAN JACINTO;<1m;F;1
2024;CHIQUIMULA;SAN JUAN LA ERMITA;<1m;F;1
2024;EL PETEN;DOLORES;<1m;F;1
2024;EL PETEN;FLORES;<1m;F;12
2024;EL PETEN;LA LIBERTAD;<1m;F;39
2024;EL PETEN;LAS CRUCES;<1m;F;14
2024;EL PETEN;MELCHOR DE MENCOS;<1m;F;8
2024;EL PETEN;SAYAXCHÉ;<1m;F;50
2024;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;<1m;F;1
2024;EL PROGRESO;SAN ANTONIO LA PAZ;<1m;F;1
2024;ESCUINTLA;ESCUINTLA;<1m;F;7
2024;ESCUINTLA;MASAGUA;<1m;F;2
2024;ESCUINTLA;NUEVA CONCEPCIÓN;<1m;F;2
2024;ESCUINTLA;PUERTO DE SAN JOSÉ;<1m;F;1
2024;ESCUINTLA;TIQUISATE;<1m;F;1
2024;GUATEMALA;AMATITLÁN;<1m;F;1
2024;GUATEMALA;CHINAUTLA;<1m;F;6
2024;GUATEMALA;FRAIJANES;<1m;F;2
2024;GUATEMALA;GUATEMALA;<1m;F;16
2024;GUATEMALA;MIXCO;<1m;F;6
2024;GUATEMALA;PALENCIA;<1m;F;1
2024;GUATEMALA;SAN JOSÉ PINULA;<1m;F;20
2024;GUATEMALA;SAN JUAN SACATEPÉQUEZ;<1m;F;5
2024;GUATEMALA;SAN RAYMUNDO;<1m;F;6
2024;GUATEMALA;SANTA CATARINA PINULA;<1m;F;1
2024;GUATEMALA;VILLA CANALES;<1m;F;2
2024;HUEHUETENANGO;AGUACATÁN;<1m;F;48
2024;HUEHUETENANGO;BARILLAS;<1m;F;5
2024;HUEHUETENANGO;COLOTENANGO;<1m;F;1
2024;HUEHUETENANGO;CONCEPCIÓN HUISTA;<1m;F;1
2024;HUEHUETENANGO;HUEHUETENANGO;<1m;F;3
2024;HUEHUETENANGO;LA LIBERTAD;<1m;F;1
2024;HUEHUETENANGO;NENTÓN;<1m;F;1
2024;HUEHUETENANGO;SAN PEDRO NECTA;<1m;F;1
2024;HUEHUETENANGO;SAN RAFAEL LA INDEPENDENCIA;<1m;F;14
2024;HUEHUETENANGO;SAN SEBASTIÁN HUEHUETENANGO;<1m;F;15
2024;HUEHUETENANGO;SANTA EULALIA;<1m;F;1
2024;IZABAL;LOS AMATES;<1m;F;3
2024;IZABAL;MORALES;<1m;F;3
2024;JALAPA;JALAPA;<1m;F;10
2024;JUTIAPA;COMAPA;<1m;F;1
2024;JUTIAPA;JALPATAGUA;<1m;F;1
2024;JUTIAPA;JUTIAPA;<1m;F;16
2024;JUTIAPA;SANTA CATARINA MITA;<1m;F;1
2024;JUTIAPA;ZAPOTITLÁN;<1m;F;1
2024;QUETZALTENANGO;CABRICÁN;<1m;F;12
2024;QUETZALTENANGO;CAJOLÁ;<1m;F;11
2024;QUETZALTENANGO;CANTEL;<1m;F;1
2024;QUETZALTENANGO;EL PALMAR;<1m;F;4
2024;QUETZALTENANGO;QUETZALTENANGO;<1m;F;2
2024;QUETZALTENANGO;SALCAJÁ;<1m;F;1
2024;QUETZALTENANGO;SAN JUAN OSTUNCALCO;<1m;F;4
2024;QUICHE;CHAJUL;<1m;F;1
2024;QUICHE;CHICHICASTENANGO;<1m;F;1
2024;QUICHE;NEBAJ;<1m;F;8
2024;QUICHE;SAN ANDRÉS SAJCABAJÁ;<1m;F;3
2024;QUICHE;SAN ANTONIO ILOTENANGO;<1m;F;1
2024;QUICHE;SAN JUAN COTZAL;<1m;F;1
2024;SACATEPEQUEZ;ANTIGUA GUATEMALA;<1m;F;21
2024;SACATEPEQUEZ;SAN BARTOLOMÉ MILPAS ALTAS;<1m;F;1
2024;SACATEPEQUEZ;SAN MIGUEL DUEÑAS;<1m;F;6
2024;SACATEPEQUEZ;SANTA MARÍA DE JESÚS;<1m;F;1
2024;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;<1m;F;4
2024;SACATEPEQUEZ;SANTO DOMINGO XENACOJ;<1m;F;5
2024;SACATEPEQUEZ;SUMPANGO;<1m;F;2
2024;SAN MARCOS;AYUTLA;<1m;F;1
2024;SAN MARCOS;CATARINA;<1m;F;2
2024;SAN MARCOS;MALACATÁN;<1m;F;9
2024;SAN MARCOS;RÍO BLANCO;<1m;F;1
2024;SANTA ROSA;CHIQUIMULILLA;<1m;F;1
2024;SANTA ROSA;ORATORIO;<1m;F;1
2024;SANTA ROSA;PUEBLO NUEVO VIÑAS;<1m;F;1
2024;SOLOLA;SANTA CLARA LA LAGUNA;<1m;F;1
2024;SOLOLA;SANTA LUCÍA UTATLÁN;<1m;F;1
2024;SOLOLA;SANTA MARÍA VISITACIÓN;<1m;F;1
2024;SOLOLA;SOLOLÁ;<1m;F;19
2024;SUCHITEPEQUEZ;CUYOTENANGO;<1m;F;2
2024;SUCHITEPEQUEZ;PATULUL;<1m;F;1
2024;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;<1m;F;1
2024;SUCHITEPEQUEZ;SANTA BÁRBARA;<1m;F;5
2024;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;<1m;F;16
2024;TOTONICAPAN;TOTONICAPÁN;<1m;F;3
2024;ZACAPA;LA UNIÓN;<1m;F;1
2024;ZACAPA;ZACAPA;<1m;F;77
2012;ALTA VERAPAZ;CHISEC;<1m;M;2
2012;ALTA VERAPAZ;PANZOS;<1m;M;2
2012;EL PETEN;MELCHOR DE MENCOS;<1m;M;1
2012;GUATEMALA;CHINAUTLA;<1m;M;1
2012;GUATEMALA;SAN JOSÉ DEL GOLFO;<1m;M;1
2012;HUEHUETENANGO;COLOTENANGO;<1m;M;1
2012;QUICHE;SAN JUAN COTZAL;<1m;M;1
2012;QUICHE;SANTA CRUZ DEL QUICHÉ;<1m;M;1
2012;TOTONICAPAN;SAN ANDRÉS XECUL;<1m;M;1
2012;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;<1m;M;4
2013;ALTA VERAPAZ;CHISEC;<1m;M;3
2013;ALTA VERAPAZ;SENAHÚ;<1m;M;1
2013;CHIMALTENANGO;POCHUTA;<1m;M;1
2013;CHIMALTENANGO;SAN JOSÉ POAQUIL;<1m;M;2
2013;CHIMALTENANGO;SAN JUAN COMALAPA;<1m;M;1
2013;CHIMALTENANGO;TECPÁN GUATEMALA;<1m;M;32
2013;EL PETEN;DOLORES;<1m;M;2
2013;EL PETEN;MELCHOR DE MENCOS;<1m;M;2
2013;ESCUINTLA;ESCUINTLA;<1m;M;1
2013;ESCUINTLA;PUERTO DE SAN JOSÉ;<1m;M;2
2013;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;<1m;M;6
2013;ESCUINTLA;SIQUINALÁ;<1m;M;1
2013;ESCUINTLA;TIQUISATE;<1m;M;1
2013;GUATEMALA;SAN JOSÉ PINULA;<1m;M;1
2013;GUATEMALA;SAN PEDRO AYAMPUC;<1m;M;1
2013;GUATEMALA;VILLA CANALES;<1m;M;1
2013;GUATEMALA;VILLA NUEVA;<1m;M;1
2013;HUEHUETENANGO;AGUACATÁN;<1m;M;2
2013;HUEHUETENANGO;BARILLAS;<1m;M;2
2013;HUEHUETENANGO;LA DEMOCRACIA;<1m;M;1
2013;JUTIAPA;SANTA CATARINA MITA;<1m;M;1
2013;QUETZALTENANGO;ALMOLONGA;<1m;M;1
2013;QUETZALTENANGO;HUITÁN;<1m;M;1
2013;RETALHULEU;SAN ANDRÉS VILLA SECA;<1m;M;1
2013;TOTONICAPAN;SAN ANDRÉS XECUL;<1m;M;4
2013;TOTONICAPAN;SAN BARTOLO;<1m;M;1
