Año;Departamento;Municipio;CIE-10;Diagnóstico;GrupoEtario;Sexo;Casos
2020;ESCUINTLA;SIPACATE;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;ESCUINTLA;SIPACATE;J:45;Asma;2m a < 1 año;F;4
2020;GUATEMALA;AMATITLÁN;C:84;Linfoma de células T, periférico y cutáneo;2m a < 1 año;F;1
2020;GUATEMALA;AMATITLÁN;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;GUATEMALA;CHINAUTLA;J:45;Asma;2m a < 1 año;F;2
2020;GUATEMALA;CHUARRANCHO;J:45;Asma;2m a < 1 año;F;1
2020;GUATEMALA;GUATEMALA;E:11;Diabetes mellitus no insulinodependiente;2m a < 1 año;F;1
2020;GUATEMALA;GUATEMALA;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;GUATEMALA;GUATEMALA;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;3
2020;GUATEMALA;GUATEMALA;I:46;Paro cardíaco;2m a < 1 año;F;1
2020;GUATEMALA;GUATEMALA;I:49;Otras arritmias cardíacas;2m a < 1 año;F;2
2020;GUATEMALA;GUATEMALA;I:50;Insuficiencia cardíaca;2m a < 1 año;F;1
2020;GUATEMALA;GUATEMALA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;1
2020;GUATEMALA;GUATEMALA;I:88;Linfadenitis inespecífica;2m a < 1 año;F;2
2020;GUATEMALA;GUATEMALA;J:45;Asma;2m a < 1 año;F;10
2020;GUATEMALA;MIXCO;I:00;Fiebre reumática sin mención de complicación cardíaca;2m a < 1 año;F;1
2020;GUATEMALA;MIXCO;J:45;Asma;2m a < 1 año;F;28
2020;GUATEMALA;PALENCIA;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;GUATEMALA;PALENCIA;J:45;Asma;2m a < 1 año;F;3
2020;GUATEMALA;SAN JOSÉ DEL GOLFO;J:44;Otras enfermedades pulmonares obstructivas crónicas;2m a < 1 año;F;1
2020;GUATEMALA;SAN JOSÉ DEL GOLFO;J:45;Asma;2m a < 1 año;F;5
2020;GUATEMALA;SAN JUAN SACATEPÉQUEZ;C:30;Tumor maligno de las fosas nasales y del oído medio;2m a < 1 año;F;1
2020;GUATEMALA;SAN JUAN SACATEPÉQUEZ;E:10;Diabetes mellitus insulinodependiente;2m a < 1 año;F;1
2020;GUATEMALA;SAN JUAN SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;GUATEMALA;SAN JUAN SACATEPÉQUEZ;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;GUATEMALA;SAN JUAN SACATEPÉQUEZ;I:45;Otros trastornos de la conducción;2m a < 1 año;F;1
2020;GUATEMALA;SAN JUAN SACATEPÉQUEZ;J:45;Asma;2m a < 1 año;F;28
2020;GUATEMALA;SAN MIGUEL PETAPA;I:01;Fiebre reumática con complicación cardíaca;2m a < 1 año;F;1
2020;GUATEMALA;SAN MIGUEL PETAPA;I:22;Infarto subsecuente del miocardio;2m a < 1 año;F;1
2020;GUATEMALA;SAN MIGUEL PETAPA;J:45;Asma;2m a < 1 año;F;2
2020;GUATEMALA;SAN PEDRO AYAMPUC;J:45;Asma;2m a < 1 año;F;8
2020;GUATEMALA;SAN PEDRO SACATEPÉQUEZ;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;GUATEMALA;SAN RAYMUNDO;J:45;Asma;2m a < 1 año;F;9
2020;GUATEMALA;SANTA CATARINA PINULA;J:45;Asma;2m a < 1 año;F;2
2020;GUATEMALA;VILLA CANALES;E:10;Diabetes mellitus insulinodependiente;2m a < 1 año;F;1
2020;GUATEMALA;VILLA CANALES;J:45;Asma;2m a < 1 año;F;3
2020;GUATEMALA;VILLA NUEVA;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;2
2020;GUATEMALA;VILLA NUEVA;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;GUATEMALA;VILLA NUEVA;I:50;Insuficiencia cardíaca;2m a < 1 año;F;1
2020;GUATEMALA;VILLA NUEVA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;5
2020;GUATEMALA;VILLA NUEVA;J:45;Asma;2m a < 1 año;F;1
2020;HUEHUETENANGO;BARILLAS;J:45;Asma;2m a < 1 año;F;1
2020;HUEHUETENANGO;HUEHUETENANGO;J:45;Asma;2m a < 1 año;F;2
2020;HUEHUETENANGO;JACALTENANGO;J:45;Asma;2m a < 1 año;F;1
2020;HUEHUETENANGO;LA DEMOCRACIA;C:84;Linfoma de células T, periférico y cutáneo;2m a < 1 año;F;1
2020;HUEHUETENANGO;LA DEMOCRACIA;J:45;Asma;2m a < 1 año;F;1
2020;HUEHUETENANGO;SAN MATEO IXTATÁN;J:45;Asma;2m a < 1 año;F;2
2020;HUEHUETENANGO;SAN PEDRO NECTA;I:42;Cardiomiopatía;2m a < 1 año;F;1
2020;HUEHUETENANGO;SAN PEDRO NECTA;J:45;Asma;2m a < 1 año;F;1
2020;HUEHUETENANGO;SANTA ANA HUISTA;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;HUEHUETENANGO;SANTA ANA HUISTA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;1
2020;HUEHUETENANGO;SANTA ANA HUISTA;J:45;Asma;2m a < 1 año;F;14
2020;HUEHUETENANGO;SANTA BÁRBARA;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;HUEHUETENANGO;TECTITÁN;J:45;Asma;2m a < 1 año;F;1
2020;IZABAL;EL ESTOR;J:45;Asma;2m a < 1 año;F;1
2020;IZABAL;LOS AMATES;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;IZABAL;LOS AMATES;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;IZABAL;LOS AMATES;J:45;Asma;2m a < 1 año;F;5
2020;IZABAL;MORALES;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;2m a < 1 año;F;1
2020;IZABAL;MORALES;J:45;Asma;2m a < 1 año;F;10
2020;IZABAL;PUERTO BARRIOS;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;1
2020;IZABAL;PUERTO BARRIOS;I:52;Otros trastornos cardíacos en enfermedades clasificadas en otra parte;2m a < 1 año;F;1
2020;IZABAL;PUERTO BARRIOS;J:45;Asma;2m a < 1 año;F;76
2020;JALAPA;JALAPA;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;JALAPA;JALAPA;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;2
2020;JALAPA;JALAPA;I:20;Angina de pecho;2m a < 1 año;F;2
2020;JALAPA;JALAPA;I:27;Otras enfermedades cardiopulmonares;2m a < 1 año;F;1
2020;JALAPA;JALAPA;J:44;Otras enfermedades pulmonares obstructivas crónicas;2m a < 1 año;F;1
2020;JALAPA;JALAPA;J:45;Asma;2m a < 1 año;F;9
2020;JALAPA;SAN PEDRO PINULA;J:45;Asma;2m a < 1 año;F;2
2020;JUTIAPA;AGUA BLANCA;J:45;Asma;2m a < 1 año;F;2
2020;JUTIAPA;ASUNCIÓN MITA;J:45;Asma;2m a < 1 año;F;7
2020;JUTIAPA;ATESCATEMPA;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;JUTIAPA;ATESCATEMPA;J:45;Asma;2m a < 1 año;F;1
2020;JUTIAPA;COMAPA;J:45;Asma;2m a < 1 año;F;1
2020;JUTIAPA;EL ADELANTO;J:45;Asma;2m a < 1 año;F;7
2020;JUTIAPA;JALPATAGUA;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;JUTIAPA;JALPATAGUA;I:88;Linfadenitis inespecífica;2m a < 1 año;F;1
2020;JUTIAPA;JUTIAPA;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;JUTIAPA;JUTIAPA;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;6
2020;JUTIAPA;JUTIAPA;J:45;Asma;2m a < 1 año;F;45
2020;JUTIAPA;MOYUTA;J:45;Asma;2m a < 1 año;F;1
2020;JUTIAPA;SANTA CATARINA MITA;J:45;Asma;2m a < 1 año;F;3
2020;JUTIAPA;YUPILTEPEQUE;J:45;Asma;2m a < 1 año;F;20
2020;JUTIAPA;ZAPOTITLÁN;J:45;Asma;2m a < 1 año;F;1
2020;QUETZALTENANGO;CAJOLÁ;I:86;Várices de otros sitios;2m a < 1 año;F;1
2020;QUETZALTENANGO;COATEPEQUE;C:56;Tumor maligno del ovario;2m a < 1 año;F;1
2020;QUETZALTENANGO;COATEPEQUE;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:50;Insuficiencia cardíaca;2m a < 1 año;F;1
2020;QUETZALTENANGO;COATEPEQUE;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;1
2020;QUETZALTENANGO;COATEPEQUE;J:45;Asma;2m a < 1 año;F;6
2020;QUETZALTENANGO;COATEPEQUE;N:18;Insuficiencia renal crónica;2m a < 1 año;F;14
2020;QUETZALTENANGO;COLOMBA;J:45;Asma;2m a < 1 año;F;1
2020;QUETZALTENANGO;EL PALMAR;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;QUETZALTENANGO;EL PALMAR;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;1
2020;QUETZALTENANGO;FLORES COSTA CUCA;I:15;Hipertensión secundaria;2m a < 1 año;F;3
2020;QUETZALTENANGO;SALCAJÁ;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;QUETZALTENANGO;SAN CARLOS SIJA;J:45;Asma;2m a < 1 año;F;1
2020;QUICHE;CANILLÁ;I:88;Linfadenitis inespecífica;2m a < 1 año;F;1
2020;QUICHE;CHAJUL;J:45;Asma;2m a < 1 año;F;5
2020;QUICHE;CHICHICASTENANGO;I:00;Fiebre reumática sin mención de complicación cardíaca;2m a < 1 año;F;1
2020;QUICHE;CHICHICASTENANGO;I:08;Enfermedades valvulares múltiples;2m a < 1 año;F;1
2020;QUICHE;CHICHICASTENANGO;I:15;Hipertensión secundaria;2m a < 1 año;F;1
2020;QUICHE;IXCÁN;J:45;Asma;2m a < 1 año;F;42
2020;QUICHE;NEBAJ;J:45;Asma;2m a < 1 año;F;7
2020;QUICHE;SAN MIGUEL USPANTÁN;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;QUICHE;SAN MIGUEL USPANTÁN;J:45;Asma;2m a < 1 año;F;5
2020;QUICHE;SAN PEDRO JOCOPILAS;E:10;Diabetes mellitus insulinodependiente;2m a < 1 año;F;1
2020;QUICHE;SAN PEDRO JOCOPILAS;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;QUICHE;SAN PEDRO JOCOPILAS;J:45;Asma;2m a < 1 año;F;1
2020;RETALHULEU;NUEVO SAN CARLOS;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;RETALHULEU;RETALHULEU;J:45;Asma;2m a < 1 año;F;1
2020;RETALHULEU;SAN MARTÍN ZAPOTITLÁN;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;SACATEPEQUEZ;ALOTENANGO;J:45;Asma;2m a < 1 año;F;2
2020;SACATEPEQUEZ;ANTIGUA GUATEMALA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;1
2020;SACATEPEQUEZ;CIUDAD VIEJA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;1
2020;SACATEPEQUEZ;CIUDAD VIEJA;J:45;Asma;2m a < 1 año;F;1
2020;SACATEPEQUEZ;JOCOTENANGO;J:45;Asma;2m a < 1 año;F;1
2020;SACATEPEQUEZ;SAN LUCAS SACATEPÉQUEZ;J:45;Asma;2m a < 1 año;F;5
2020;SACATEPEQUEZ;SANTIAGO SACATEPÉQUEZ;J:44;Otras enfermedades pulmonares obstructivas crónicas;2m a < 1 año;F;1
2020;SACATEPEQUEZ;SANTO DOMINGO XENACOJ;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;SAN MARCOS;AYUTLA;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;SAN MARCOS;IXCHIGUÁN;J:45;Asma;2m a < 1 año;F;1
2020;SAN MARCOS;MALACATÁN;C:44;Otros tumores malignos de la piel;2m a < 1 año;F;1
2020;SAN MARCOS;MALACATÁN;E:11;Diabetes mellitus no insulinodependiente;2m a < 1 año;F;1
2020;SAN MARCOS;SAN ANTONIO SACATEPÉQUEZ;J:45;Asma;2m a < 1 año;F;1
2020;SAN MARCOS;SAN LORENZO;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;1
2020;SAN MARCOS;SAN PEDRO SACATEPÉQUEZ;I:88;Linfadenitis inespecífica;2m a < 1 año;F;3
2020;SAN MARCOS;TACANÁ;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;SAN MARCOS;TACANÁ;J:45;Asma;2m a < 1 año;F;1
2020;SANTA ROSA;BARBERENA;C:00;Tumor maligno del labio;2m a < 1 año;F;1
2020;SANTA ROSA;BARBERENA;J:45;Asma;2m a < 1 año;F;1
2020;SANTA ROSA;CASILLAS;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;SANTA ROSA;CASILLAS;J:45;Asma;2m a < 1 año;F;5
2020;SANTA ROSA;CUILAPA;I:50;Insuficiencia cardíaca;2m a < 1 año;F;2
2020;SANTA ROSA;CUILAPA;I:60;Hemorragia subaracnoidea;2m a < 1 año;F;2
2020;SANTA ROSA;CUILAPA;I:61;Hemorragia intraencefálica;2m a < 1 año;F;2
2020;SANTA ROSA;CUILAPA;I:88;Linfadenitis inespecífica;2m a < 1 año;F;1
2020;SANTA ROSA;CUILAPA;J:45;Asma;2m a < 1 año;F;3
2020;SANTA ROSA;GUAZACAPÁN;J:45;Asma;2m a < 1 año;F;2
2020;SANTA ROSA;NUEVA SANTA ROSA;J:45;Asma;2m a < 1 año;F;2
2020;SANTA ROSA;ORATORIO;J:45;Asma;2m a < 1 año;F;1
2020;SANTA ROSA;PUEBLO NUEVO VIÑAS;J:45;Asma;2m a < 1 año;F;1
2020;SANTA ROSA;SAN RAFAEL LAS FLORES;J:45;Asma;2m a < 1 año;F;2
2020;SANTA ROSA;SANTA ROSA DE LIMA;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;SANTA ROSA;TAXISCO;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;SANTA ROSA;TAXISCO;I:88;Linfadenitis inespecífica;2m a < 1 año;F;1
2020;SOLOLA;CONCEPCIÓN;J:45;Asma;2m a < 1 año;F;2
2020;SOLOLA;NAHUALÁ;E:10;Diabetes mellitus insulinodependiente;2m a < 1 año;F;1
2020;SOLOLA;NAHUALÁ;J:45;Asma;2m a < 1 año;F;4
2020;SOLOLA;PANAJACHEL;I:46;Paro cardíaco;2m a < 1 año;F;1
2020;SOLOLA;SANTA CATARINA PALOPÓ;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1
2020;SOLOLA;SANTA MARÍA VISITACIÓN;J:45;Asma;2m a < 1 año;F;1
2020;SOLOLA;SANTIAGO ATITLÁN;J:45;Asma;2m a < 1 año;F;1
2020;SOLOLA;SOLOLÁ;I:38;Endocarditis, válvula no especificada;2m a < 1 año;F;1
2020;SOLOLA;SOLOLÁ;I:42;Cardiomiopatía;2m a < 1 año;F;2
2020;SOLOLA;SOLOLÁ;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;F;1
2020;SOLOLA;SOLOLÁ;I:52;Otros trastornos cardíacos en enfermedades clasificadas en otra parte;2m a < 1 año;F;1
2020;SOLOLA;SOLOLÁ;I:61;Hemorragia intraencefálica;2m a < 1 año;F;1
2020;SOLOLA;SOLOLÁ;I:63;Infarto cerebral;2m a < 1 año;F;1
2020;SUCHITEPEQUEZ;MAZATENANGO;J:45;Asma;2m a < 1 año;F;1
2020;SUCHITEPEQUEZ;PATULUL;J:45;Asma;2m a < 1 año;F;8
2020;SUCHITEPEQUEZ;SAN ANTONIO SUCHITEPÉQUEZ;J:45;Asma;2m a < 1 año;F;4
2020;SUCHITEPEQUEZ;SANTA BÁRBARA;E:13;Otras diabetes mellitus especificadas;2m a < 1 año;F;2
2020;SUCHITEPEQUEZ;SANTO DOMINGO SUCHITEPÉQUEZ;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;TOTONICAPAN;SAN CRISTÓBAL TOTONICAPÁN;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;ZACAPA;GUALÁN;J:45;Asma;2m a < 1 año;F;1
2020;ZACAPA;LA UNIÓN;J:45;Asma;2m a < 1 año;F;1
2020;ZACAPA;RÍO HONDO;J:45;Asma;2m a < 1 año;F;2
2020;ZACAPA;SAN JORGE;J:45;Asma;2m a < 1 año;F;2
2020;ZACAPA;TECULUTÁN;J:45;Asma;2m a < 1 año;F;4
2020;ZACAPA;ZACAPA;E:10;Diabetes mellitus insulinodependiente;2m a < 1 año;F;2
2020;ZACAPA;ZACAPA;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1
2020;ZACAPA;ZACAPA;J:45;Asma;2m a < 1 año;F;1
2020;ALTA VERAPAZ;CAHABÓN;J:45;Asma;2m a < 1 año;M;1
2020;ALTA VERAPAZ;CHAHAL;J:44;Otras enfermedades pulmonares obstructivas crónicas;2m a < 1 año;M;2
2020;ALTA VERAPAZ;CHAHAL;J:45;Asma;2m a < 1 año;M;4
2020;ALTA VERAPAZ;CHISEC;J:45;Asma;2m a < 1 año;M;3
2020;ALTA VERAPAZ;COBÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;M;1
2020;ALTA VERAPAZ;COBÁN;J:45;Asma;2m a < 1 año;M;3
2020;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;I:88;Linfadenitis inespecífica;2m a < 1 año;M;1
2020;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;J:45;Asma;2m a < 1 año;M;12
2020;ALTA VERAPAZ;LANQUÍN;J:45;Asma;2m a < 1 año;M;11
2020;ALTA VERAPAZ;LA TINTA;I:15;Hipertensión secundaria;2m a < 1 año;M;1
2020;ALTA VERAPAZ;RAXRUHA;J:45;Asma;2m a < 1 año;M;1
2020;ALTA VERAPAZ;SAN CRISTÓBAL VERAPAZ;J:45;Asma;2m a < 1 año;M;10
2020;ALTA VERAPAZ;SAN JUAN CHAMELCO;J:45;Asma;2m a < 1 año;M;4
2020;ALTA VERAPAZ;SAN PEDRO CARCHÁ;J:45;Asma;2m a < 1 año;M;14
2020;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;I:50;Insuficiencia cardíaca;2m a < 1 año;M;1
2020;ALTA VERAPAZ;SANTA CRUZ VERAPAZ;J:45;Asma;2m a < 1 año;M;3
2020;ALTA VERAPAZ;SENAHÚ;J:45;Asma;2m a < 1 año;M;7
2020;ALTA VERAPAZ;TAMAHÚ;J:45;Asma;2m a < 1 año;M;2
2020;BAJA VERAPAZ;CUBULCO;J:45;Asma;2m a < 1 año;M;4
2020;BAJA VERAPAZ;PURULHÁ;I:10;Hipertensión esencial (primaria);2m a < 1 año;M;1
2020;BAJA VERAPAZ;SALAMÁ;C:92;Leucemia mieloide;2m a < 1 año;M;1
2020;BAJA VERAPAZ;SALAMÁ;C:95;Leucemia de células de tipo no especificado;2m a < 1 año;M;1
2020;BAJA VERAPAZ;SALAMÁ;I:10;Hipertensión esencial (primaria);2m a < 1 año;M;1
2020;BAJA VERAPAZ;SALAMÁ;J:45;Asma;2m a < 1 año;M;12
2020;CHIMALTENANGO;PARRAMOS;I:10;Hipertensión esencial (primaria);2m a < 1 año;M;2
2020;CHIMALTENANGO;PATZÚN;I:42;Cardiomiopatía;2m a < 1 año;M;1
2020;CHIMALTENANGO;POCHUTA;J:45;Asma;2m a < 1 año;M;18
2020;CHIMALTENANGO;SAN JUAN COMALAPA;J:45;Asma;2m a < 1 año;M;1
2020;CHIMALTENANGO;SAN MARTÍN JILOTEPEQUE;J:45;Asma;2m a < 1 año;M;1
2020;CHIMALTENANGO;TECPÁN GUATEMALA;E:10;Diabetes mellitus insulinodependiente;2m a < 1 año;M;1
2020;CHIMALTENANGO;TECPÁN GUATEMALA;E:11;Diabetes mellitus no insulinodependiente;2m a < 1 año;M;1
2020;CHIMALTENANGO;TECPÁN GUATEMALA;J:44;Otras enfermedades pulmonares obstructivas crónicas;2m a < 1 año;M;1
2020;CHIQUIMULA;CAMOTÁN;I:83;Venas varicosas de los miembros inferiores;2m a < 1 año;M;1
2020;CHIQUIMULA;CAMOTÁN;J:45;Asma;2m a < 1 año;M;15
2020;CHIQUIMULA;CHIQUIMULA;I:00;Fiebre reumática sin mención de complicación cardíaca;2m a < 1 año;M;1
2020;CHIQUIMULA;CHIQUIMULA;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;2m a < 1 año;M;1
2020;CHIQUIMULA;CHIQUIMULA;J:45;Asma;2m a < 1 año;M;1
2020;CHIQUIMULA;ESQUIPULAS;J:45;Asma;2m a < 1 año;M;11
2020;CHIQUIMULA;JOCOTÁN;J:45;Asma;2m a < 1 año;M;5
2020;CHIQUIMULA;OLOPA;J:45;Asma;2m a < 1 año;M;12
2020;CHIQUIMULA;QUETZALTEPEQUE;J:45;Asma;2m a < 1 año;M;6
2020;CHIQUIMULA;SAN JACINTO;J:45;Asma;2m a < 1 año;M;2
2020;CHIQUIMULA;SAN JOSÉ LA ARADA;J:45;Asma;2m a < 1 año;M;1
2020;CHIQUIMULA;SAN JUAN LA ERMITA;J:45;Asma;2m a < 1 año;M;2
2020;EL PETEN;DOLORES;J:45;Asma;2m a < 1 año;M;1
2020;EL PETEN;EL CHAL;J:45;Asma;2m a < 1 año;M;1
2020;EL PETEN;FLORES;J:45;Asma;2m a < 1 año;M;7
2020;EL PETEN;LA LIBERTAD;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;M;2
2020;EL PETEN;LA LIBERTAD;J:45;Asma;2m a < 1 año;M;6
2020;EL PETEN;LAS CRUCES;I:88;Linfadenitis inespecífica;2m a < 1 año;M;2
2020;EL PETEN;LAS CRUCES;J:45;Asma;2m a < 1 año;M;1
2020;EL PETEN;MELCHOR DE MENCOS;E:14;Diabetes mellitus, no especificada;2m a < 1 año;M;1
2020;EL PETEN;MELCHOR DE MENCOS;J:45;Asma;2m a < 1 año;M;27
2020;EL PETEN;POPTÚN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;M;1
2020;EL PETEN;POPTÚN;J:45;Asma;2m a < 1 año;M;4
2020;EL PETEN;SAN BENITO;I:10;Hipertensión esencial (primaria);2m a < 1 año;M;1
2020;EL PETEN;SAN BENITO;I:21;Infarto agudo del miocardio;2m a < 1 año;M;1
2020;EL PETEN;SAN BENITO;I:50;Insuficiencia cardíaca;2m a < 1 año;M;1
2020;EL PETEN;SAN BENITO;I:77;Otros trastornos arteriales o arteriolares;2m a < 1 año;M;1
2020;EL PETEN;SAN BENITO;J:44;Otras enfermedades pulmonares obstructivas crónicas;2m a < 1 año;M;41
2020;EL PETEN;SAN FRANCISCO;J:45;Asma;2m a < 1 año;M;3
2020;EL PETEN;SAN JOSÉ;J:44;Otras enfermedades pulmonares obstructivas crónicas;2m a < 1 año;M;6
2020;EL PETEN;SAN LUIS;J:45;Asma;2m a < 1 año;M;21
2020;EL PETEN;SANTA ANA;J:45;Asma;2m a < 1 año;M;3
2020;EL PETEN;SAYAXCHÉ;J:44;Otras enfermedades pulmonares obstructivas crónicas;2m a < 1 año;M;1
2020;EL PETEN;SAYAXCHÉ;J:45;Asma;2m a < 1 año;M;7
2020;EL PROGRESO;SAN AGUSTÍN ACASAGUASTLÁN;J:45;Asma;2m a < 1 año;M;1
2020;EL PROGRESO;SANARATE;J:45;Asma;2m a < 1 año;M;2
2020;EL PROGRESO;SANSARE;J:45;Asma;2m a < 1 año;M;1
2020;ESCUINTLA;LA DEMOCRACIA;J:45;Asma;2m a < 1 año;M;1
2020;ESCUINTLA;LA GOMERA;J:45;Asma;2m a < 1 año;M;4
2020;ESCUINTLA;MASAGUA;I:10;Hipertensión esencial (primaria);2m a < 1 año;M;1
2020;ESCUINTLA;MASAGUA;J:45;Asma;2m a < 1 año;M;3
2020;ESCUINTLA;NUEVA CONCEPCIÓN;J:45;Asma;2m a < 1 año;M;2
2020;ESCUINTLA;PALÍN;I:30;Pericarditis aguda;2m a < 1 año;M;2
2020;ESCUINTLA;PUERTO DE SAN JOSÉ;J:45;Asma;2m a < 1 año;M;9
2020;ESCUINTLA;SANTA LUCÍA COTZUMALGUAPA;I:21;Infarto agudo del miocardio;2m a < 1 año;M;1
2020;ESCUINTLA;SIPACATE;E:14;Diabetes mellitus, no especificada;2m a < 1 año;M;1
2020;ESCUINTLA;SIPACATE;J:45;Asma;2m a < 1 año;M;3
2020;ESCUINTLA;SIQUINALÁ;I:61;Hemorragia intraencefálica;2m a < 1 año;M;1
2020;GUATEMALA;AMATITLÁN;C:84;Linfoma de células T, periférico y cutáneo;2m a < 1 año;M;2
2020;GUATEMALA;AMATITLÁN;E:14;Diabetes mellitus, no especificada;2m a < 1 año;M;1
2020;GUATEMALA;AMATITLÁN;I:20;Angina de pecho;2m a < 1 año;M;1
2020;GUATEMALA;AMATITLÁN;J:45;Asma;2m a < 1 año;M;5
2020;GUATEMALA;CHINAUTLA;E:14;Diabetes mellitus, no especificada;2m a < 1 año;M;1
2020;GUATEMALA;CHINAUTLA;I:10;Hipertensión esencial (primaria);2m a < 1 año;M;1
2020;GUATEMALA;CHINAUTLA;J:45;Asma;2m a < 1 año;M;2
2020;GUATEMALA;CHUARRANCHO;J:45;Asma;2m a < 1 año;M;1
2020;GUATEMALA;FRAIJANES;I:10;Hipertensión esencial (primaria);2m a < 1 año;M;1
2020;GUATEMALA;FRAIJANES;I:22;Infarto subsecuente del miocardio;2m a < 1 año;M;1
2020;GUATEMALA;FRAIJANES;I:46;Paro cardíaco;2m a < 1 año;M;1
2020;GUATEMALA;FRAIJANES;J:45;Asma;2m a < 1 año;M;2
2020;GUATEMALA;GUATEMALA;C:08;Tumor maligno de otras glándulas salivales mayores y de las no especificadas;2m a < 1 año;M;1
2020;GUATEMALA;GUATEMALA;D:09;Carcinoma in situ de otros sitios y de los no especificados;2m a < 1 año;M;1
2020;GUATEMALA;GUATEMALA;E:14;Diabetes mellitus, no especificada;2m a < 1 año;M;3
2020;GUATEMALA;GUATEMALA;I:00;Fiebre reumática sin mención de complicación cardíaca;2m a < 1 año;M;1
2020;GUATEMALA;GUATEMALA;I:10;Hipertensión esencial (primaria);2m a < 1 año;M;1
2020;GUATEMALA;GUATEMALA;I:47;Taquicardia paroxística;2m a < 1 año;M;1
2020;GUATEMALA;GUATEMALA;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;2m a < 1 año;M;3
2020;GUATEMALA;GUATEMALA;J:45;Asma;2m a < 1 año;M;11
2020;GUATEMALA;MIXCO;I:42;Cardiomiopatía;2m a < 1 año;M;1
2020;GUATEMALA;MIXCO;I:49;Otras arritmias cardíacas;2m a < 1 año;M;1
2020;GUATEMALA;MIXCO;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;2m a < 1 año;M;1
2020;GUATEMALA;MIXCO;J:45;Asma;2m a < 1 año;M;43
