Año;Departamento;Municipio;CIE-10;Diagnóstico;Grupo Etario;Sexo;Casos;tipo_diagnostico
2023;ALTA VERAPAZ;CHISEC;I:10;Hipertensión esencial (primaria);60 a 64 años;F;53;5
2023;ALTA VERAPAZ;CHISEC;I:10;Hipertensión esencial (primaria);60 a 64 años;M;17;5
2023;ALTA VERAPAZ;CHISEC;I:10;Hipertensión esencial (primaria);65 a 69 años;F;36;5
2023;ALTA VERAPAZ;CHISEC;I:10;Hipertensión esencial (primaria);65 a 69 años;M;11;5
2023;ALTA VERAPAZ;CHISEC;I:10;Hipertensión esencial (primaria);70+;F;62;5
2023;ALTA VERAPAZ;CHISEC;I:10;Hipertensión esencial (primaria);70+;M;43;5
2023;ALTA VERAPAZ;CHISEC;I:15;Hipertensión secundaria;30 a 34 años;F;2;5
2023;ALTA VERAPAZ;CHISEC;I:15;Hipertensión secundaria;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:15;Hipertensión secundaria;45 a 49 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:15;Hipertensión secundaria;55 a 59 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:15;Hipertensión secundaria;70+;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:20;Angina de pecho;55 a 59 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:21;Infarto agudo del miocardio;50 a 54 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:27;Otras enfermedades cardiopulmonares;25 a 29 años;M;1;5
2023;ALTA VERAPAZ;CHISEC;I:50;Insuficiencia cardíaca;50 a 54 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:67;Otras enfermedades cerebrovasculares;30 a 34 años;M;1;5
2023;ALTA VERAPAZ;CHISEC;I:83;Venas varicosas de los miembros inferiores;30 a 34 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:83;Venas varicosas de los miembros inferiores;45 a 49 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:83;Venas varicosas de los miembros inferiores;65 a 69 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:84;Hemorroides;25 a 29 años;M;1;5
2023;ALTA VERAPAZ;CHISEC;I:84;Hemorroides;30 a 34 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:84;Hemorroides;35 a 39 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:84;Hemorroides;40 a 44 años;F;2;5
2023;ALTA VERAPAZ;CHISEC;I:84;Hemorroides;45 a 49 años;F;2;5
2023;ALTA VERAPAZ;CHISEC;I:84;Hemorroides;55 a 59 años;M;1;5
2023;ALTA VERAPAZ;CHISEC;I:84;Hemorroides;65 a 69 años;M;1;5
2023;ALTA VERAPAZ;CHISEC;I:84;Hemorroides;70+;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:86;Várices de otros sitios;20 a 24 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:86;Várices de otros sitios;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:86;Várices de otros sitios;55 a 59 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;I:86;Várices de otros sitios;65 a 69 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;J:44;Otras enfermedades pulmonares obstructivas crónicas;50 a 54 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;J:44;Otras enfermedades pulmonares obstructivas crónicas;55 a 59 años;M;1;5
2023;ALTA VERAPAZ;CHISEC;J:44;Otras enfermedades pulmonares obstructivas crónicas;60 a 64 años;F;1;5
2023;ALTA VERAPAZ;CHISEC;J:44;Otras enfermedades pulmonares obstructivas crónicas;70+;F;3;5
2023;ALTA VERAPAZ;CHISEC;J:44;Otras enfermedades pulmonares obstructivas crónicas;70+;M;3;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;2m a < 1 año;F;2;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;2m a < 1 año;M;3;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;1a a 4 años;F;16;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;1a a 4 años;M;9;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;5 a 9 años;F;5;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;5 a 9 años;M;8;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;10 a 14 años;F;3;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;10 a 14 años;M;2;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;15 a 19 años;F;6;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;20 a 24 años;F;3;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;20 a 24 años;M;2;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;25 a 29 años;F;3;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;30 a 34 años;F;7;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;35 a 39 años;F;3;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;35 a 39 años;M;2;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;40 a 44 años;F;4;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;45 a 49 años;F;8;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;50 a 54 años;F;5;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;60 a 64 años;F;8;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;65 a 69 años;M;1;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;70+;F;3;5
2023;ALTA VERAPAZ;CHISEC;J:45;Asma;70+;M;3;5
2023;ALTA VERAPAZ;COBÁN;C:09;Tumor maligno de la amígdala;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;C:18;Tumor maligno del colon;50 a 54 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;C:50;Tumor maligno de la mama;30 a 34 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;C:50;Tumor maligno de la mama;70+;F;1;5
2023;ALTA VERAPAZ;COBÁN;C:53;Tumor maligno del cuello del útero;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;C:92;Leucemia mieloide;25 a 29 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;D:01;Carcinoma in situ de otros órganos digestivos y de los no especificados;20 a 24 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;D:05;Carcinoma in situ de la mama;15 a 19 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;D:06;Carcinoma in situ del cuello del útero;35 a 39 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;E:10;Diabetes mellitus insulinodependiente;40 a 44 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;E:10;Diabetes mellitus insulinodependiente;55 a 59 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;E:10;Diabetes mellitus insulinodependiente;60 a 64 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;E:11;Diabetes mellitus no insulinodependiente;35 a 39 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;E:11;Diabetes mellitus no insulinodependiente;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;E:11;Diabetes mellitus no insulinodependiente;60 a 64 años;F;4;5
2023;ALTA VERAPAZ;COBÁN;E:11;Diabetes mellitus no insulinodependiente;65 a 69 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;E:13;Otras diabetes mellitus especificadas;50 a 54 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;E:13;Otras diabetes mellitus especificadas;70+;F;1;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;1a a 4 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;15 a 19 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;20 a 24 años;F;4;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;20 a 24 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;25 a 29 años;F;7;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;25 a 29 años;M;3;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;30 a 34 años;F;14;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;30 a 34 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;35 a 39 años;F;21;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;35 a 39 años;M;5;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;F;34;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;40 a 44 años;M;6;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;45 a 49 años;F;30;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;45 a 49 años;M;14;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;50 a 54 años;F;34;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;50 a 54 años;M;15;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;55 a 59 años;F;54;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;55 a 59 años;M;11;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;60 a 64 años;F;43;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;60 a 64 años;M;18;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;65 a 69 años;F;27;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;65 a 69 años;M;9;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;70+;F;21;5
2023;ALTA VERAPAZ;COBÁN;E:14;Diabetes mellitus, no especificada;70+;M;19;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);2m a < 1 año;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);15 a 19 años;M;2;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);20 a 24 años;F;7;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);20 a 24 años;M;4;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);25 a 29 años;F;20;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);25 a 29 años;M;3;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);30 a 34 años;F;27;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);30 a 34 años;M;6;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);35 a 39 años;F;50;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);35 a 39 años;M;15;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;F;62;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);40 a 44 años;M;13;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);45 a 49 años;F;74;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);45 a 49 años;M;15;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);50 a 54 años;F;62;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);50 a 54 años;M;12;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);55 a 59 años;F;52;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);55 a 59 años;M;15;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);60 a 64 años;F;79;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);60 a 64 años;M;22;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);65 a 69 años;F;80;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);65 a 69 años;M;24;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);70+;F;91;5
2023;ALTA VERAPAZ;COBÁN;I:10;Hipertensión esencial (primaria);70+;M;51;5
2023;ALTA VERAPAZ;COBÁN;I:20;Angina de pecho;50 a 54 años;F;2;5
2023;ALTA VERAPAZ;COBÁN;I:20;Angina de pecho;60 a 64 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:25;Enfermedad isquémica crónica del corazón;55 a 59 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;I:39;Endocarditis y trastornos valvulares en enfermedades clasificadas en otra parte;25 a 29 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:42;Cardiomiopatía;1a a 4 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:42;Cardiomiopatía;5 a 9 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:42;Cardiomiopatía;15 a 19 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;I:42;Cardiomiopatía;30 a 34 años;F;2;5
2023;ALTA VERAPAZ;COBÁN;I:47;Taquicardia paroxística;30 a 34 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:49;Otras arritmias cardíacas;30 a 34 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:50;Insuficiencia cardíaca;55 a 59 años;F;2;5
2023;ALTA VERAPAZ;COBÁN;I:50;Insuficiencia cardíaca;70+;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;10 a 14 años;F;2;5
2023;ALTA VERAPAZ;COBÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;15 a 19 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:51;Complicaciones y descripciones mal definidas de enfermedad cardíaca;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:64;Accidente vascular encefálico agudo, no especificado como hemorrágico o  isquémico;50 a 54 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:67;Otras enfermedades cerebrovasculares;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:67;Otras enfermedades cerebrovasculares;60 a 64 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:70;Aterosclerosis;60 a 64 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:72;Otros aneurismas;20 a 24 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:83;Venas varicosas de los miembros inferiores;25 a 29 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:83;Venas varicosas de los miembros inferiores;45 a 49 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:83;Venas varicosas de los miembros inferiores;50 a 54 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:83;Venas varicosas de los miembros inferiores;65 a 69 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:83;Venas varicosas de los miembros inferiores;70+;F;2;5
2023;ALTA VERAPAZ;COBÁN;I:84;Hemorroides;10 a 14 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;I:84;Hemorroides;15 a 19 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:84;Hemorroides;25 a 29 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:84;Hemorroides;30 a 34 años;F;3;5
2023;ALTA VERAPAZ;COBÁN;I:84;Hemorroides;35 a 39 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:84;Hemorroides;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:84;Hemorroides;45 a 49 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:84;Hemorroides;50 a 54 años;F;3;5
2023;ALTA VERAPAZ;COBÁN;I:84;Hemorroides;50 a 54 años;M;2;5
2023;ALTA VERAPAZ;COBÁN;I:86;Várices de otros sitios;70+;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;20 a 24 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;25 a 29 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;30 a 34 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;35 a 39 años;F;2;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;45 a 49 años;F;5;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;45 a 49 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;50 a 54 años;F;2;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;55 a 59 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;60 a 64 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:87;Otros trastornos de las venas;70+;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:88;Linfadenitis inespecífica;5 a 9 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;I:88;Linfadenitis inespecífica;10 a 14 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:88;Linfadenitis inespecífica;20 a 24 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;10 a 14 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;I:89;Otros trastornos no infecciosos de los vasos y ganglios linfáticos;55 a 59 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;J:44;Otras enfermedades pulmonares obstructivas crónicas;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;J:44;Otras enfermedades pulmonares obstructivas crónicas;50 a 54 años;F;3;5
2023;ALTA VERAPAZ;COBÁN;J:44;Otras enfermedades pulmonares obstructivas crónicas;60 a 64 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;J:44;Otras enfermedades pulmonares obstructivas crónicas;65 a 69 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;J:44;Otras enfermedades pulmonares obstructivas crónicas;70+;F;2;5
2023;ALTA VERAPAZ;COBÁN;J:44;Otras enfermedades pulmonares obstructivas crónicas;70+;M;4;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;1a a 4 años;F;8;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;1a a 4 años;M;11;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;5 a 9 años;F;3;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;5 a 9 años;M;3;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;10 a 14 años;F;4;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;10 a 14 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;15 a 19 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;15 a 19 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;20 a 24 años;F;3;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;20 a 24 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;25 a 29 años;F;2;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;30 a 34 años;F;5;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;30 a 34 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;35 a 39 años;F;2;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;35 a 39 años;M;1;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;45 a 49 años;F;7;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;50 a 54 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;50 a 54 años;M;2;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;55 a 59 años;F;1;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;60 a 64 años;F;3;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;70+;F;2;5
2023;ALTA VERAPAZ;COBÁN;J:45;Asma;70+;M;1;5
2023;ALTA VERAPAZ;COBÁN;N:18;Insuficiencia renal crónica;55 a 59 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:09;Tumor maligno de la amígdala;35 a 39 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:15;Tumor maligno del esófago;30 a 34 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:16;Tumor maligno del estómago;15 a 19 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:16;Tumor maligno del estómago;25 a 29 años;F;2;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:18;Tumor maligno del colon;25 a 29 años;M;3;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:18;Tumor maligno del colon;30 a 34 años;F;2;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:20;Tumor maligno del recto;25 a 29 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:22;Tumor maligno del hígado y de las vías biliares intrahepáticas;60 a 64 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:22;Tumor maligno del hígado y de las vías biliares intrahepáticas;65 a 69 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:22;Tumor maligno del hígado y de las vías biliares intrahepáticas;70+;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:24;Tumor maligno de otras partes y de las no especificadas de las vías biliares;65 a 69 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:25;Tumor maligno del páncreas;30 a 34 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:31;Tumor maligno de los senos paranasales;70+;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:32;Tumor maligno de la laringe;50 a 54 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:32;Tumor maligno de la laringe;70+;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:40;Tumor maligno de los huesos y de los cartílagos articulares de los miembros;60 a 64 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:40;Tumor maligno de los huesos y de los cartílagos articulares de los miembros;70+;M;2;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:43;Melanoma maligno de la piel;70+;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:44;Otros tumores malignos de la piel;30 a 34 años;F;2;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:44;Otros tumores malignos de la piel;60 a 64 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:50;Tumor maligno de la mama;50 a 54 años;F;2;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:53;Tumor maligno del cuello del útero;30 a 34 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:53;Tumor maligno del cuello del útero;50 a 54 años;F;3;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:53;Tumor maligno del cuello del útero;55 a 59 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:53;Tumor maligno del cuello del útero;70+;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:54;Tumor maligno del cuerpo del útero;35 a 39 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:56;Tumor maligno del ovario;40 a 44 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:61;Tumor maligno de la próstata;40 a 44 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:61;Tumor maligno de la próstata;55 a 59 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:61;Tumor maligno de la próstata;60 a 64 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:61;Tumor maligno de la próstata;65 a 69 años;M;3;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:61;Tumor maligno de la próstata;70+;M;2;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:62;Tumor maligno del testículo;60 a 64 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:62;Tumor maligno del testículo;70+;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:76;Tumor maligno de otros sitios y de sitios mal definidos;20 a 24 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:76;Tumor maligno de otros sitios y de sitios mal definidos;35 a 39 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:76;Tumor maligno de otros sitios y de sitios mal definidos;65 a 69 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:78;Tumor maligno secundario de los órganos respiratorios y digestivos;65 a 69 años;M;2;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:92;Leucemia mieloide;25 a 29 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:95;Leucemia de células de tipo no especificado;15 a 19 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:95;Leucemia de células de tipo no especificado;20 a 24 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;C:95;Leucemia de células de tipo no especificado;45 a 49 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;D:06;Carcinoma in situ del cuello del útero;20 a 24 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;E:10;Diabetes mellitus insulinodependiente;55 a 59 años;M;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;E:11;Diabetes mellitus no insulinodependiente;50 a 54 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;E:11;Diabetes mellitus no insulinodependiente;65 a 69 años;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;E:14;Diabetes mellitus, no especificada;2m a < 1 año;F;1;5
2023;ALTA VERAPAZ;FRAY BARTOLOMÉ DE LAS CASAS;E:14;Diabetes mellitus, no especificada;5 a 9 años;M;1;5
